"name","longitude","latitude","prov","date","key"
"firoloida desmarestia","-111.2041667","27.2161111","idigbio",2007-07-28,"382e5918-608d-4c65-a114-ed9d42d3295f"
"firoloida desmarestia","-111.7669444","28.2325","idigbio",2007-07-01,"38cccbd9-2a18-4172-9c25-c6b6e802d660"
"firoloida desmarestia","-118.97","-7.7","idigbio",1967-02-10,"3de590b7-1035-499c-bfb2-f64637c340d8"
"firoloida desmarestia","-112.025","5.5","idigbio",1967-03-15,"4296fb90-d7be-4fe7-81ef-0e3625d3d8b3"
"firoloida desmarestia","-111.2041667","27.2161111","idigbio",2007-07-29,"483167f8-88d6-44e2-9898-a18ac597c2c2"
"firoloida desmarestia","-118.85","6.0833","idigbio",1967-02-03,"48eed73f-93b0-4cc0-930c-74a3654dea8b"
"firoloida desmarestia","-110.9763889","25.9958333","idigbio",2007-01-27,"49aebf7a-26e5-47bd-9a58-4c18633dec2c"
"firoloida desmarestia","-158.3","21.3833333","idigbio",1981-05-30,"4b1379f3-2bd1-4b09-bf9c-642473f629b8"
"firoloida desmarestia","-114.0891667","31.1111111","idigbio",2007-07-20,"5314276f-ffeb-4cf4-8587-85f750557076"
"firoloida desmarestia","-79.9513","27.4645","idigbio",2017-06-23,"53f153b6-254b-414c-b75f-0b4050dff65d"
"firoloida desmarestia","-79.9532","27.4549","idigbio",2017-06-19,"5406f070-5a4d-43eb-9228-4fea46343925"
"firoloida desmarestia","-112.7594444","28.3016667","idigbio",2007-07-26,"5f626227-afa0-491c-8551-c0675293685a"
"firoloida desmarestia","-117.5371","32.7042","idigbio",2019-07-13,"6b3c5753-b82e-4ea2-b0a9-90e0bdaaecd4"
"firoloida desmarestia","-114.0669444","31.4222222","idigbio",2007-07-19,"6dd5360c-0bd9-4991-abd4-9027507a7abe"
"firoloida desmarestia","-111.6263889","28.0177778","idigbio",2007-07-30,"79438dde-37ba-4444-88c3-c3911ecbe6da"
"firoloida desmarestia","-79.885","27.4977","idigbio",2017-08-16,"7970eecf-83c6-4c7d-a6e4-ae67bbf196ff"
"firoloida desmarestia","-112.9486111","29.3647222","idigbio",2007-07-23,"7c7b5c8c-b9fd-4a86-a9bf-a783dd4db098"
"firoloida desmarestia","-79.8851","27.6531","idigbio",2002-05-01,"7e47ae7d-dd6c-4e3c-b57d-fc9b827cf999"
"firoloida desmarestia","-111.8469444","26.9958333","idigbio",2007-07-29,"844c4d9c-8cc3-4eac-baa6-5e22e39df9c2"
"firoloida desmarestia",NA,NA,"idigbio",1969-05-21,"8c892be5-9f64-4307-aaee-f465cf260f43"
"firoloida desmarestia","-110.6266667","26.4805556","idigbio",2007-01-22,"8d2ea757-2dc4-4127-aa0b-40df16eaa11c"
"firoloida desmarestia","-111.2425","26.1233333","idigbio",2005-11-20,"9a95669f-a2ee-426a-90e8-fdabf7a6b44a"
"firoloida desmarestia","-125.98","6.17","idigbio",1967-02-26,"a31d4196-577e-4907-962b-86823395b6dd"
"firoloida desmarestia","-109.213","24.31","idigbio",2015-02-23,"a5d518d1-0cbc-4cd7-ad7f-e0f996308b04"
"firoloida desmarestia","-111.8472222","26.9958333","idigbio",2005-11-22,"a6e3c761-4a16-488d-86f2-7b3255c10008"
"firoloida desmarestia","-111.3236111","27.8827778","idigbio",2007-07-01,"afab44ba-f9f1-42b0-8ef8-8ec69b3d7370"
"firoloida desmarestia","-79.9513","27.4645","idigbio",2017-06-23,"b078672e-4389-4e25-939b-0f781c2dbc4a"
"firoloida desmarestia",NA,NA,"idigbio",NA,"b389087f-7fa5-40f7-b696-cf98d6f3c60b"
"firoloida desmarestia","-111.9516667","27.8358333","idigbio",2005-11-23,"bab42aed-73a0-42e1-8e95-b6482bc113df"
"firoloida desmarestia","-79.885","27.4977","idigbio",2017-08-16,"bd14a7b5-7c8b-4b3a-8b8f-c603ef62a721"
"firoloida desmarestia","-112.3666944","27.6408333","idigbio",2007-07-27,"c01976d0-bfb5-41af-a21c-f8d59a6175ec"
"firoloida desmarestia","-110.1225","24.6791667","idigbio",2005-11-19,"c6e91374-0d7a-40eb-b946-a1bdcad898b0"
"firoloida desmarestia","-118.725","-2.37","idigbio",1967-08-17,"c8068bc0-649c-43cc-9dcf-774e5a88fa59"
"firoloida desmarestia","-86.6","1.35","idigbio",1967-03-21,"cf989d21-6310-4565-8a3b-7aa98b88a041"
"firoloida desmarestia","-92.0333","-12.3167","idigbio",1967-02-19,"d29ba422-2311-484b-babc-b39c5c71bea8"
"firoloida desmarestia","-111.2602778","26.4311111","idigbio",2007-01-26,"d5cff259-85b3-4b10-b915-674a0f3d1201"
"firoloida desmarestia","-111.2041667","27.2161111","idigbio",2007-07-29,"e1c43850-c007-4cef-812c-6afddfcbfc52"
"firoloida desmarestia","-111.8469444","26.9958333","idigbio",2007-07-29,"e447e66c-8ade-400a-bac6-fdded6343a2b"
"firoloida desmarestia","-105.433","7.2","idigbio",1967-05-11,"f6ece2c2-2111-4714-b85a-ea81b0776bb7"
"firoloida desmarestia","-79.9513","27.4645","idigbio",2017-06-23,"f7b0b52f-ec39-418e-98f3-e47420740db1"
"firoloida desmarestia","-79.9289","27.4797","idigbio",2002-04-22,"fdcc82a8-4d40-45fb-9562-42492681073e"
"cyclostrema minutum","25","35.17","idigbio",NA,"9aac440f-3e7c-4607-99d6-2b68aec23241"
"cyclostrema minutum","25","35.17","idigbio",NA,"b642a281-1fe9-4774-b381-6af72b71a458"
